 Number of Elements, Number of Parts
	235	14

 Element, Part No., Element Coordinates (X,Y,Z)
	160	8	-35.000000	0.000000	2.500000	0.723000
	161	8	-35.000000	0.000000	3.500000	0.723000
	162	8	-35.000000	0.000000	4.500000	0.723000
	163	8	-35.000000	0.000000	5.500000	0.723000
	164	8	-35.000000	0.000000	6.500000	0.723000
	165	8	-35.000000	0.000000	7.500000	0.723000
	166	8	-35.000000	0.000000	8.500000	0.723000
	167	8	-35.000000	0.000000	9.500000	0.723000
	168	8	-35.000000	0.000000	10.500000	0.723000
	169	8	-35.000000	0.000000	11.500000	0.723000
	170	9	17.500000	-30.310889	-19.583333	0.716000
	171	9	17.500000	-30.310889	-18.750000	0.716000
	172	9	17.500000	-30.310889	-17.916667	0.716000
	173	9	17.500000	-30.310889	-17.083333	0.716000
	174	9	17.500000	-30.310889	-16.250000	0.716000
	175	9	17.500000	-30.310889	-15.416667	0.716000
	176	10	17.500000	-30.310889	-14.500000	0.720000
	177	10	17.500000	-30.310889	-13.500000	0.720000
	178	10	17.500000	-30.310889	-12.500000	0.720000
	179	10	17.500000	-30.310889	-11.500000	0.720000
	180	11	17.500000	-30.310889	-10.500000	0.723000
	181	11	17.500000	-30.310889	-9.500000	0.723000
	182	11	17.500000	-30.310889	-8.500000	0.723000
	183	11	17.500000	-30.310889	-7.500000	0.723000
	184	11	17.500000	-30.310889	-6.500000	0.723000
	185	11	17.500000	-30.310889	-5.500000	0.723000
	186	11	17.500000	-30.310889	-4.500000	0.723000
	187	11	17.500000	-30.310889	-3.500000	0.723000
	188	11	17.500000	-30.310889	-2.500000	0.723000
	189	11	17.500000	-30.310889	-1.500000	0.723000
	190	11	17.500000	-30.310889	-0.500000	0.723000
	191	11	17.500000	-30.310889	0.500000	0.723000
	192	11	17.500000	-30.310889	1.500000	0.723000
	193	11	17.500000	-30.310889	2.500000	0.723000
	194	11	17.500000	-30.310889	3.500000	0.723000
	195	11	17.500000	-30.310889	4.500000	0.723000
	196	11	17.500000	-30.310889	5.500000	0.723000
	197	11	17.500000	-30.310889	6.500000	0.723000
	198	11	17.500000	-30.310889	7.500000	0.723000
	199	11	17.500000	-30.310889	8.500000	0.723000
	200	11	17.500000	-30.310889	9.500000	0.723000
	201	11	17.500000	-30.310889	10.500000	0.723000
	202	11	17.500000	-30.310889	11.500000	0.723000
	203	12	17.500000	30.310889	-19.583333	0.716000
	204	12	17.500000	30.310889	-18.750000	0.716000
	205	12	17.500000	30.310889	-17.916667	0.716000
	206	12	17.500000	30.310889	-17.083333	0.716000
	207	12	17.500000	30.310889	-16.250000	0.716000
	208	12	17.500000	30.310889	-15.416667	0.716000
	209	13	17.500000	30.310889	-14.500000	0.720000
	210	13	17.500000	30.310889	-13.500000	0.720000
	211	13	17.500000	30.310889	-12.500000	0.720000
	212	13	17.500000	30.310889	-11.500000	0.720000
	213	14	17.500000	30.310889	-10.500000	0.723000
	214	14	17.500000	30.310889	-9.500000	0.723000
	215	14	17.500000	30.310889	-8.500000	0.723000
	216	14	17.500000	30.310889	-7.500000	0.723000
	217	14	17.500000	30.310889	-6.500000	0.723000
	218	14	17.500000	30.310889	-5.500000	0.723000
	219	14	17.500000	30.310889	-4.500000	0.723000
	220	14	17.500000	30.310889	-3.500000	0.723000
	221	14	17.500000	30.310889	-2.500000	0.723000
	222	14	17.500000	30.310889	-1.500000	0.723000
	223	14	17.500000	30.310889	-0.500000	0.723000
	224	14	17.500000	30.310889	0.500000	0.723000
	225	14	17.500000	30.310889	1.500000	0.723000
	226	14	17.500000	30.310889	2.500000	0.723000
	227	14	17.500000	30.310889	3.500000	0.723000
	228	14	17.500000	30.310889	4.500000	0.723000
	229	14	17.500000	30.310889	5.500000	0.723000
	230	14	17.500000	30.310889	6.500000	0.723000
	231	14	17.500000	30.310889	7.500000	0.723000
	232	14	17.500000	30.310889	8.500000	0.723000
	233	14	17.500000	30.310889	9.500000	0.723000
	234	14	17.500000	30.310889	10.500000	0.723000
	235	14	17.500000	30.310889	11.500000	0.723000

 Part No., Part Axis Direction Vector (LX,LY,LZ)
	1	1.000000	0.000000	0.000000
	2	-0.500000	0.866025	0.000000
	3	-0.500000	-0.866025	0.000000
	4	0.000000	0.000000	1.000000
	5	0.000000	0.000000	1.000000
	6	0.000000	0.000000	1.000000
	7	0.000000	0.000000	1.000000
	8	0.000000	0.000000	1.000000
	9	0.000000	0.000000	1.000000
	10	0.000000	0.000000	1.000000
	11	0.000000	0.000000	1.000000
	12	0.000000	0.000000	1.000000
	13	0.000000	0.000000	1.000000
	14	0.000000	0.000000	1.000000

 Part No., No. of Elements, Diameter, Area, Length of Element
	1	36	10.652686	89.126768	0.972222
	2	36	10.652686	89.126768	0.972222
	3	36	10.652686	89.126768	0.972222
	4	9	13.000000	132.732290	0.888889
	5	19	12.000000	113.097336	1.000000
	6	6	14.000000	153.938040	0.833333
	7	4	13.500000	143.138815	1.000000
	8	23	13.000000	132.732290	1.000000
	9	6	14.000000	153.938040	0.833333
	10	4	13.500000	143.138815	1.000000
	11	23	13.000000	132.732290	1.000000
	12	6	14.000000	153.938040	0.833333
	13	4	13.500000	143.138815	1.000000
	14	23	13.000000	132.732290	1.000000

 Part No., Location of Stick Start (X,Y,Z), Location of Stick End (X,Y,Z)
	1	-35.000000	0.000000	-17.500000	0.000000	0.000000	-17.500000
	2	17.500000	-30.310889	-17.500000	0.000000	0.000000	-17.500000
	3	17.500000	30.310889	-17.500000	0.000000	0.000000	-17.500000
	4	0.000000	0.000000	-15.000000	0.000000	0.000000	-7.000000
	5	0.000000	0.000000	-7.000000	0.000000	0.000000	12.000000
	6	-35.000000	0.000000	-20.000000	-35.000000	0.000000	-15.000000
	7	-35.000000	0.000000	-15.000000	-35.000000	0.000000	-11.000000
	8	-35.000000	0.000000	-11.000000	-35.000000	0.000000	12.000000
	9	17.500000	-30.310889	-20.000000	17.500000	-30.310889	-15.000000
	10	17.500000	-30.310889	-15.000000	17.500000	-30.310889	-11.000000
	11	17.500000	-30.310889	-11.000000	17.500000	-30.310889	12.000000
	12	17.500000	30.310889	-20.000000	17.500000	30.310889	-15.000000
	13	17.500000	30.310889	-15.000000	17.500000	30.310889	-11.000000
	14	17.500000	30.310889	-11.000000	17.500000	30.310889	12.000000
